timestamp,device_id,temperature_1,humidity,light_lux,soil_moisture
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.7,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.8,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.7,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.7,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.7,6.666667,0
2026-04-23 | 20:55,ESP32_GH_01,27.3,89.6,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.6,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.3,89.7,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.3,89.6,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.6,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.6,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.5,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.5,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.5,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.5,6.666667,0
2026-04-23 | 20:56,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.4,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:57,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.3,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.1,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.1,6.666667,0
2026-04-23 | 20:58,ESP32_GH_01,27.4,89.1,6.666667,0
2026-04-23 | 20:59,ESP32_GH_01,27.4,89.2,6.666667,0
2026-04-23 | 20:59,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 20:59,ESP32_GH_01,27.5,89.2,6.666667,0
2026-04-23 | 20:59,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 20:59,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 20:59,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.4,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:00,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:01,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:01,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:01,ESP32_GH_01,27.5,89,6.666667,0
2026-04-23 | 21:01,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:01,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:02,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:02,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:02,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:02,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:02,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:02,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:03,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:04,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:05,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:06,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:07,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.5,88.9,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.8,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.8,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.8,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.8,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.8,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.8,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.7,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:08,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.6,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:09,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.4,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.4,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.4,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:10,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.6,88.4,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.6,88.4,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.6,88.5,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.5,88.5,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:11,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.6,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.7,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 21:12,ESP32_GH_01,27.5,88.8,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.8,92.6,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.8,92.6,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.6,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.6,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,7.5,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:01,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.3,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.3,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.3,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.3,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:02,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,7.5,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.5,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.8,92.5,7.5,0
2026-04-23 | 22:03,ESP32_GH_01,26.8,92.5,7.5,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.5,7.5,0
2026-04-23 | 22:03,ESP32_GH_01,26.9,92.5,7.5,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.4,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.5,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:04,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.8,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.8,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,7.5,0
2026-04-23 | 22:05,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.6,7.5,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.6,6.666667,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:06,ESP32_GH_01,26.8,92.7,6.666667,0
2026-04-23 | 22:26,ESP32_GH_01,27.2,91.4,7.5,0
2026-04-23 | 22:26,ESP32_GH_01,27.2,91.1,7.5,0
2026-04-23 | 22:26,ESP32_GH_01,27.2,91.1,7.5,0
2026-04-23 | 22:26,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:26,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:26,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.1,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.2,6.666667,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.1,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.1,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.2,6.666667,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.2,6.666667,0
2026-04-23 | 22:27,ESP32_GH_01,27.2,91.3,7.5,0
2026-04-23 | 22:27,ESP32_GH_01,27.1,91.3,7.5,0
2026-04-23 | 22:28,ESP32_GH_01,27.2,91.2,7.5,0
2026-04-23 | 22:28,ESP32_GH_01,27.2,91.3,6.666667,0
2026-04-23 | 22:28,ESP32_GH_01,27.2,91.3,7.5,0
2026-04-24 | 09:35,ESP32_GH_01,25.7,69.1,56.66666,0
2026-04-24 | 09:35,ESP32_GH_01,25.7,69.3,51.66666,0
2026-04-24 | 09:36,ESP32_GH_01,25.8,69.4,365.8333,0
2026-04-24 | 09:36,ESP32_GH_01,25.8,69.6,324.1667,0
2026-04-24 | 09:36,ESP32_GH_01,25.9,69.4,90,0
2026-04-24 | 09:36,ESP32_GH_01,25.9,69.3,92.5,0
2026-04-24 | 09:36,ESP32_GH_01,25.9,69.3,119.1667,0
2026-04-24 | 09:36,ESP32_GH_01,25.9,69.2,375.8333,0
2026-04-24 | 09:36,ESP32_GH_01,26,69.1,490.8333,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,69,160.8333,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,69,160.8333,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,68.8,506.6667,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,68.8,506.6667,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,68.8,332.5,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,68.8,332.5,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,68.7,342.5,0
2026-04-24 | 09:36,ESP32_GH_01,26.1,68.7,342.5,0
2026-04-24 | 09:36,ESP32_GH_01,26.2,68.6,521.6666,0
2026-04-24 | 09:36,ESP32_GH_01,26.2,68.6,521.6666,0
2026-04-24 | 09:37,ESP32_GH_01,26.2,68.5,525.8333,0
2026-04-24 | 09:37,ESP32_GH_01,26.2,68.5,525.8333,0
2026-04-24 | 09:37,ESP32_GH_01,26.3,68.4,409.1667,0
2026-04-24 | 09:37,ESP32_GH_01,26.3,68.4,409.1667,0
2026-04-24 | 09:37,ESP32_GH_01,26.3,68.3,355.8333,0
2026-04-24 | 09:37,ESP32_GH_01,26.3,68.3,355.8333,0
2026-04-24 | 09:37,ESP32_GH_01,26.3,68.2,36.66666,0
2026-04-24 | 09:37,ESP32_GH_01,26.3,68.2,36.66666,0
2026-04-24 | 09:37,ESP32_GH_01,26.4,68.3,550,0
